U0,I0,protocol_id,R,c,n_replicates,E_U,E_I,E_M1,E_mean
2000,40,R2_c0.5_G4_M,2.0,0.5,120,0.0027895175970279254,0.0008094411893508441,0.00048666791984854107,0.002945072007159734
2000,40,R2_c0.5_G4_F,2.0,0.5,120,0.004958491461376893,0.002032423298026799,0.0014010287478880498,0.005538976763565491
2000,40,R2_c0.75_G0.25_L,2.0,0.75,120,0.007306608695617288,0.0023624568743647345,0.0017020306455885563,0.007865407899951913
2000,40,R2_c0.75_G0.25_M,2.0,0.75,120,0.007709962913607179,0.002108449236497323,0.0015293475054044357,0.008138058128593762
2000,40,R2_c0.75_G0.25_F,2.0,0.75,120,0.005314238087923348,0.0012079315276142073,0.0008510206723413743,0.00551583730863157
2000,40,R2_c0.75_G0.5_L,2.0,0.75,120,0.003518006458771541,0.0017942790676854898,0.0013448835795537412,0.0041718723205829145
2000,40,R2_c0.75_G0.5_M,2.0,0.75,120,0.004001057555748444,0.0012887014974083532,0.000884681300420659,0.004295564470142223
2000,40,R2_c0.75_G0.5_F,2.0,0.75,120,0.0022640378924598105,0.0010678394578355174,0.0009060463401615254,0.0026621548896945133
2000,40,R2_c0.75_G1_L,2.0,0.75,120,0.002301346333368018,0.0013998505706439104,0.0010064716325613107,0.0028755454636275766
2000,40,R2_c0.75_G1_M,2.0,0.75,120,0.004195098678116307,0.0007958612512311935,0.0006739422101855923,0.0043227822236395754
2000,40,R2_c0.75_G1_F,2.0,0.75,120,0.003421264580247607,0.0013223644414495606,0.0009871323208385018,0.0037984377397702667
2000,40,R2_c0.75_G2_L,2.0,0.75,120,0.0017900432179978286,0.0009783264832018902,0.0007826931456468924,0.002184945306014965
2000,40,R2_c0.75_G2_M,2.0,0.75,120,0.003138932687291368,0.0004260526181217625,0.0003642550910479977,0.0031885891896117633
2000,40,R2_c0.75_G2_F,2.0,0.75,120,0.0016802653017737115,0.0008619691118714001,0.0007015481397829271,0.002014560008189867
2000,40,R2_c0.75_G4_L,2.0,0.75,120,0.004271942750837505,0.0009387306631948296,0.0008297410705558467,0.004451873804211265
2000,40,R2_c0.75_G4_M,2.0,0.75,120,0.005019474484690433,0.001036581377865511,0.0007473814596654608,0.005179594974672009
2000,40,R2_c0.75_G4_F,2.0,0.75,120,0.002333417742740234,0.0009740523108469856,0.000689605329413542,0.0026209104862159717
2000,40,R2_c1_G0.25_C,2.0,1.0,120,0.0021057417905554895,0.0007070949610797594,0.00045551205858652055,0.0022675147205683042
2000,40,R2_c1_G0.5_C,2.0,1.0,120,0.0034607565609994463,0.0011191233256379312,0.000871383922913012,0.0037401314059266537
2000,40,R2_c1_G1_C,2.0,1.0,120,0.004830893931356111,0.00135940124138385,0.0009545373647358262,0.005108487984890057
2000,40,R2_c1_G2_C,2.0,1.0,120,0.01093182486359444,0.002256154865361429,0.0016055566123095476,0.011277093670805727
2000,40,R2_c1_G4_C,2.0,1.0,120,0.0034867790379216087,0.0008208610098156519,0.0007540256092323743,0.003660600425627381
2000,40,R4_c0_G0.25_L,4.0,0.0,120,0.0014062866121082689,0.0013404664417831465,0.0014157910287038787,0.0024039460380591137
2000,40,R4_c0_G0.25_M,4.0,0.0,120,0.004610320306299666,0.003111348390969524,0.0021929645137616785,0.005978681752300059
2000,40,R4_c0_G0.25_F,4.0,0.0,120,0.0033490929609454644,0.0026101642273154125,0.0019346366422283519,0.004666068997782193
2000,40,R4_c0_G0.5_L,4.0,0.0,120,0.0011159840750728197,0.00055510501214287,0.0005342264089244381,0.0013560825514379918
2000,40,R4_c0_G0.5_M,4.0,0.0,120,0.0015930036747275771,0.0014617746658957056,0.0013156971557463347,0.002530909893139039
2000,40,R4_c0_G0.5_F,4.0,0.0,120,0.003268621267024684,0.002252175648090549,0.001878381177861306,0.004391411616603681
2000,40,R4_c0_G1_L,4.0,0.0,120,0.0018641816593699962,0.0018958119763449943,0.001202238080529057,0.0029179877845972517
2000,40,R4_c0_G1_M,4.0,0.0,120,0.0009166107352559584,0.0007747869446593871,0.0006485272392590206,0.0013642058604411667
2000,40,R4_c0_G1_F,4.0,0.0,120,0.0011902088916374237,0.0012716488842329776,0.0011700124435803296,0.002098241456228662
2000,40,R4_c0_G2_L,4.0,0.0,120,0.003235328047592692,0.0018049975445756253,0.0015834735081147718,0.004028988962800131
2000,40,R4_c0_G2_M,4.0,0.0,120,0.004208980107142356,0.002669614956156224,0.0018563975131835496,0.005318699961777045
2000,40,R4_c0_G2_F,4.0,0.0,120,0.0025485821568328945,0.0016091340757274507,0.001227475023512097,0.003254424437153253
2000,40,R4_c0_G4_L,4.0,0.0,120,0.002517489020422239,0.0017843218548486172,0.0013799604223998139,0.0033802139306598343
2000,40,R4_c0_G4_M,4.0,0.0,120,0.004897403365170957,0.003079931308875103,0.0020970561856350632,0.00615371280076404
2000,40,R4_c0_G4_F,4.0,0.0,120,0.0011798284246676539,0.0012491190133840104,0.001026302266351427,0.002001396952922952
2000,40,R4_c0.25_G0.25_L,4.0,0.25,120,0.0006867258090579956,0.0007837115942647986,0.0006618714259229304,0.0012344512887370988
2000,40,R4_c0.25_G0.25_M,4.0,0.25,120,0.0012631465441990191,0.0014887941979390708,0.0013489419922871474,0.0023731185925896297
2000,40,R4_c0.25_G0.25_F,4.0,0.25,120,0.001314299606645814,0.0005988532195906302,0.0005891117988080496,0.0015598273449770844
2000,40,R4_c0.25_G0.5_L,4.0,0.25,120,0.0017315099777563908,0.0010500555146580584,0.0008014375311664721,0.0021778534163932953
2000,40,R4_c0.25_G0.5_M,4.0,0.25,120,0.001101897218777119,0.0009758540693974295,0.0009527924989620042,0.0017533631088814815
2000,40,R4_c0.25_G0.5_F,4.0,0.25,120,0.0037778914920034642,0.0021128384056034134,0.0016284572823635024,0.004624761980256677
2000,40,R4_c0.25_G1_L,4.0,0.25,120,0.0008864787909261548,0.0007983240750307303,0.0010497977614707006,0.001589100788346813
2000,40,R4_c0.25_G1_M,4.0,0.25,120,0.002248227967877671,0.0016775575038120482,0.0010154729463467628,0.002983272277031657
2000,40,R4_c0.25_G1_F,4.0,0.25,120,0.0013609967636486744,0.0011483197467460234,0.0009557270216604523,0.00202098109129229
2000,40,R4_c0.25_G2_L,4.0,0.25,120,0.006843364587423137,0.004200449853752525,0.0030736084344206703,0.008597818715140983
2000,40,R4_c0.25_G2_M,4.0,0.25,120,0.0009453801353002209,0.0009917103413256555,0.0009047000650381824,0.0016418633344443146
2000,40,R4_c0.25_G2_F,4.0,0.25,120,0.0017129308296240924,0.0011395762430591464,0.0008032891643202518,0.0022086284255926365
2000,40,R4_c0.25_G4_L,4.0,0.25,120,0.002474279670675774,0.0013168346798234814,0.0008938086996376932,0.0029419394035658263
2000,40,R4_c0.25_G4_M,4.0,0.25,120,0.001921156112813968,0.0013353278517841463,0.0011333407587389261,0.002599692781267022
2000,40,R4_c0.25_G4_F,4.0,0.25,120,0.004888276455043978,0.003506899638216076,0.002735684092320356,0.006608900001243173
2000,40,R4_c0.5_G0.25_L,4.0,0.5,120,0.0006277974147976407,0.0010988318448531445,0.000891872771226659,0.0015482241624989214
2000,40,R4_c0.5_G0.25_M,4.0,0.5,120,0.004452463080348664,0.0027278980161957625,0.002390384910461116,0.0057428037654784
2000,40,R4_c0.5_G0.25_F,4.0,0.5,120,0.0030767305722465897,0.0022288553580813394,0.001974171397197503,0.004281520749331651
2000,40,R4_c0.5_G0.5_L,4.0,0.5,120,0.0016161649448814463,0.0014327945094353978,0.0014119431570567347,0.0025804016575121033
2000,40,R4_c0.5_G0.5_M,4.0,0.5,120,0.0018849018779510491,0.0009336317876571388,0.000798553542060356,0.00224993581329877
2000,40,R4_c0.5_G0.5_F,4.0,0.5,120,0.002168552032725706,0.0011058602472043847,0.0009952193071139591,0.002629830084670514
2000,40,R4_c0.5_G1_L,4.0,0.5,120,0.0018515779975807728,0.0011442619601602637,0.0010198540684107345,0.002403701070318221
2000,40,R4_c0.5_G1_M,4.0,0.5,120,0.002701310925192039,0.002256502464182444,0.0016296681563900749,0.003878750106074783
2000,40,R4_c0.5_G1_F,4.0,0.5,120,0.003368050030520207,0.0019612305371719614,0.0014240483355508944,0.004149469832401274
2000,40,R4_c0.5_G2_L,4.0,0.5,120,0.0016145513808836858,0.001036127595832695,0.0009117085537444852,0.002124040734856636
2000,40,R4_c0.5_G2_M,4.0,0.5,120,0.0013373850825607828,0.0008259942722457681,0.0008079716245467084,0.0017673945634497056
2000,40,R4_c0.5_G2_F,4.0,0.5,120,0.0009349925003663434,0.0008800831607471885,0.0007255934337617276,0.0014748705626902324
2000,40,R4_c0.5_G4_L,4.0,0.5,120,0.004282611723843586,0.0023770694909734866,0.0019651354143424647,0.005277592229305179
2000,40,R4_c0.5_G4_M,4.0,0.5,120,0.002338143808003263,0.0012686803248727755,0.0012652500605888366,0.0029457297821496365
2000,40,R4_c0.5_G4_F,4.0,0.5,120,0.0007706987324416346,0.0005604219837331788,0.0006986520741902551,0.0011815938628856023
2000,40,R4_c0.75_G0.25_L,4.0,0.75,120,0.0024985710389998014,0.0012098014536274227,0.0011375010764831603,0.0030000642481666823
2000,40,R4_c0.75_G0.25_M,4.0,0.75,120,0.0024228846164179875,0.0017066876776396284,0.0015599661630015542,0.0033491263223700113
2000,40,R4_c0.75_G0.25_F,4.0,0.75,120,0.0035246763855228532,0.0018167624369083456,0.0012857173459778386,0.004168577511402647
2000,40,R4_c0.75_G0.5_L,4.0,0.75,120,0.0018461739567879466,0.001502450546334981,0.001257195811017486,0.0026918872989306706
2000,40,R4_c0.75_G0.5_M,4.0,0.75,120,0.0025427093482688003,0.0014444128842519464,0.0013553786919622347,0.0032231585143445603
2000,40,R4_c0.75_G0.5_F,4.0,0.75,120,0.0018831365637380522,0.0008031829362176203,0.0007180702994942144,0.002169546289373432
2000,40,R4_c0.75_G1_L,4.0,0.75,120,0.005668856307301709,0.0030296557141133848,0.002259581613900081,0.006813255803855419
2000,40,R4_c0.75_G1_M,4.0,0.75,120,0.001536179121589469,0.000889767517033174,0.0005931724012271328,0.0018717334280159486
2000,40,R4_c0.75_G1_F,4.0,0.75,120,0.0018985728793331031,0.0015219292093023658,0.0013464664190947012,0.0027809745259560763
2000,40,R4_c0.75_G2_L,4.0,0.75,120,0.0021585833355030628,0.0010040284451237234,0.0008008470545693389,0.0025117545938529652
2000,40,R4_c0.75_G2_M,4.0,0.75,120,0.0027773718479956445,0.0016027449673611345,0.0014760402087690627,0.0035300538962377333
2000,40,R4_c0.75_G2_F,4.0,0.75,120,0.00637246725315043,0.003276198949332747,0.002654262477151823,0.007641133930621797
2000,40,R4_c0.75_G4_L,4.0,0.75,120,0.0011355848513616088,0.0008131476477178361,0.000906518032396708,0.0016650936894635738
2000,40,R4_c0.75_G4_M,4.0,0.75,120,0.0018088506418494645,0.0013920052688247574,0.0012753086810147118,0.0026145805676678984
2000,40,R4_c0.75_G4_F,4.0,0.75,120,0.002883605830767765,0.0014865924534359285,0.0012189914195156794,0.0034657004761957364
2000,40,R4_c1_G0.25_C,4.0,1.0,120,0.0038285676384779105,0.0019530314923270594,0.001583012416569307,0.0045801954634528625
2000,40,R4_c1_G0.5_C,4.0,1.0,120,0.0021162570912529946,0.0015446804182863705,0.001350892003941441,0.00294779423929637
2000,40,R4_c1_G1_C,4.0,1.0,120,0.005750128455636497,0.002104299006672108,0.0017379619701551443,0.0063649480261434455
2000,40,R4_c1_G2_C,4.0,1.0,120,0.0043179902310415035,0.00145522385672603,0.0010759051449737702,0.004681910719944953
2000,40,R4_c1_G4_C,4.0,1.0,120,0.0015534831886344553,0.0011242637051680083,0.0009828816170252552,0.002154839940509307
2000,40,R6_c0_G0.25_L,6.0,0.0,120,0.0007468133953043481,0.0011041460695755381,0.001080071280339438,0.0017156406269901604
2000,40,R6_c0_G0.25_M,6.0,0.0,120,0.004221469411338778,0.0036283897484212634,0.002882331900663427,0.006268480943809236
2000,40,R6_c0_G0.25_F,6.0,0.0,120,0.0015927272044078604,0.001507661812296493,0.0015400673774433036,0.002679856640752098
2000,40,R6_c0_G0.5_L,6.0,0.0,120,0.003039741229822801,0.002512625174860023,0.0019407349384229446,0.004395425362219282
2000,40,R6_c0_G0.5_M,6.0,0.0,120,0.0007934336222526224,0.000768562944355052,0.0008928665883462489,0.001420364973146583
2000,40,R6_c0_G0.5_F,6.0,0.0,120,0.0008029359424785734,0.0009749963096314975,0.0006671740047165786,0.0014284414878070963
2000,40,R6_c0_G1_L,6.0,0.0,120,0.0019014469730664234,0.001985644096239592,0.0017128004470525066,0.0032391308154716253
2000,40,R6_c0_G1_M,6.0,0.0,120,0.002105945519361806,0.001775567695900574,0.0016268738630546345,0.003199119525672032
2000,40,R6_c0_G1_F,6.0,0.0,120,0.0030961669163148855,0.002312074875358741,0.0021535906134051586,0.0044237871030481084
2000,40,R6_c0_G2_L,6.0,0.0,120,0.0008081293038810573,0.0010283494526133457,0.0008060480251478484,0.0015363232040577258
2000,40,R6_c0_G2_M,6.0,0.0,120,0.0038165771329067228,0.0027409910670864396,0.0024878658648909875,0.005316838308897868
2000,40,R6_c0_G2_F,6.0,0.0,120,0.002644636745246443,0.0019443490617103213,0.0016212114348303044,0.003661000314737222
2000,40,R6_c0_G4_L,6.0,0.0,120,0.0023259709036467734,0.0015927241885123667,0.0009001540710198454,0.002959254692799754
2000,40,R6_c0_G4_M,6.0,0.0,120,0.0009959285053399599,0.0012571150947906199,0.001341931156751364,0.0020911698110768454
2000,40,R6_c0_G4_F,6.0,0.0,120,0.0013401425981082852,0.0013437987018455843,0.0011004584862630644,0.0021938062845964085
2000,40,R6_c0.25_G0.25_L,6.0,0.25,120,0.0019209690848246183,0.001529125433424687,0.0011570729266763531,0.0027142521205012534
2000,40,R6_c0.25_G0.25_M,6.0,0.25,120,0.0018992500263288153,0.001733308089585496,0.0013464360135987678,0.0029024812720581453
2000,40,R6_c0.25_G0.25_F,6.0,0.25,120,0.0019844518217173156,0.0016347836094455822,0.0011873560048849799,0.0028320276772597964
2000,40,R6_c0.25_G0.5_L,6.0,0.25,120,0.0012645919147319642,0.001338329237751121,0.0012353162339967625,0.0022172785249942994
2000,40,R6_c0.25_G0.5_M,6.0,0.25,120,0.00241530215327508,0.0014672282306526787,0.0014173315090242004,0.00316152997438143
2000,40,R6_c0.25_G0.5_F,6.0,0.25,120,0.001439193767664076,0.0013203198870477431,0.001082179743429377,0.0022328538470096416
2000,40,R6_c0.25_G1_L,6.0,0.25,120,0.0007812852441771111,0.0007878733441227969,0.0006141915563023099,0.001268220133486762
2000,40,R6_c0.25_G1_M,6.0,0.25,120,0.00404571376612793,0.0028417064951429404,0.0022661768293203723,0.005438626030876102
2000,40,R6_c0.25_G1_F,6.0,0.25,120,0.0008482171170737533,0.0010325791058745926,0.0009209181344113388,0.0016228931258321796
2000,40,R6_c0.25_G2_L,6.0,0.25,120,0.0010323430207403758,0.0012348866506645512,0.0012033654960377314,0.0020096680495830677
2000,40,R6_c0.25_G2_M,6.0,0.25,120,0.0009357446197649865,0.0008793628064127423,0.0007830747305051843,0.0015040289133779908
2000,40,R6_c0.25_G2_F,6.0,0.25,120,0.0026111864092956873,0.0018185632505523794,0.0015373043182879118,0.003533945575044528
2000,40,R6_c0.25_G4_L,6.0,0.25,120,0.0010878599486660973,0.0009098593187856028,0.000990028137564339,0.001729577682864207
2000,40,R6_c0.25_G4_M,6.0,0.25,120,0.0015860005271487823,0.0015120731655659044,0.0011300619408003208,0.002465522849252486
2000,40,R6_c0.25_G4_F,6.0,0.25,120,0.0032763752063401977,0.0026099036125276673,0.0018496582502853045,0.004579024678056915
2000,40,R6_c0.5_G0.25_L,6.0,0.5,120,0.002405942673437321,0.001939509125516149,0.0017687495889710458,0.003560720559705912
2000,40,R6_c0.5_G0.25_M,6.0,0.5,120,0.0015485021638454025,0.0008919340887442055,0.0005823950556552334,0.0018795183880317618
2000,40,R6_c0.5_G0.25_F,6.0,0.5,120,0.002031743445975234,0.001837265621814885,0.0018141325266951543,0.0032855141484674053
2000,40,R6_c0.5_G0.5_L,6.0,0.5,120,0.0012706868637289684,0.000827976813197336,0.0005988832166133069,0.0016305986066432409
2000,40,R6_c0.5_G0.5_M,6.0,0.5,120,0.0007972593688791639,0.000436017583043652,0.0003934667880030134,0.0009902272200107605
2000,40,R6_c0.5_G0.5_F,6.0,0.5,120,0.00230153898334209,0.001525992791394892,0.0013645736607913559,0.003080226772002029
2000,40,R6_c0.5_G1_L,6.0,0.5,120,0.0005252802853896401,0.0009502783185613647,0.001059322209559028,0.001516941595649568
2000,40,R6_c0.5_G1_M,6.0,0.5,120,0.0012945475535872406,0.00147092049554461,0.001139654772096923,0.0022667760084038296
2000,40,R6_c0.5_G1_F,6.0,0.5,120,0.001750679691099203,0.0011138746860248896,0.0009423408445366476,0.0022789476659801316
2000,40,R6_c0.5_G2_L,6.0,0.5,120,0.0038451259832201546,0.0026655544734495305,0.0022635384447637656,0.0051974783086305544
2000,40,R6_c0.5_G2_M,6.0,0.5,120,0.00339415897111066,0.0024874166656390093,0.001814246646222395,0.004582471787474405
2000,40,R6_c0.5_G2_F,6.0,0.5,120,0.0024364437507509305,0.001923990532592927,0.0016973627548524462,0.0035382252672266027
2000,40,R6_c0.5_G4_L,6.0,0.5,120,0.003258961700966852,0.0022489649274552944,0.0018591459022304292,0.004374368308575874
2000,40,R6_c0.5_G4_M,6.0,0.5,120,0.0003669607056180152,0.0006755027902505909,0.0007713710549639695,0.001089025933364414
2000,40,R6_c0.5_G4_F,6.0,0.5,120,0.0009479904006732517,0.0007394396773301623,0.001101984431206516,0.0016308974593150594
2000,40,R6_c0.75_G0.25_L,6.0,0.75,120,0.0034269193084903856,0.002461078918707299,0.0020597138813403188,0.0046950086969030965
2000,40,R6_c0.75_G0.25_M,6.0,0.75,120,0.0026434331943372166,0.0020491342995203783,0.0018699877920692754,0.003831911373307433
2000,40,R6_c0.75_G0.25_F,6.0,0.75,120,0.0020004886617862863,0.0012618562196489128,0.001035101086756579,0.00258179593787092
2000,40,R6_c0.75_G0.5_L,6.0,0.75,120,0.0015581995525535929,0.0011225531410886367,0.0011091740749861391,0.00221774176331861
2000,40,R6_c0.75_G0.5_M,6.0,0.75,120,0.0025697045270861247,0.0016192152652393871,0.0014417954403114076,0.003362144185399244
2000,40,R6_c0.75_G0.5_F,6.0,0.75,120,0.004459356142337824,0.002695958348779754,0.0022156328182575805,0.005662426812586752
2000,40,R6_c0.75_G1_L,6.0,0.75,120,0.003002716607126716,0.0021819134428027564,0.001872789613309932,0.004157450448330024
2000,40,R6_c0.75_G1_M,6.0,0.75,120,0.0019571860925484802,0.0018674000409460005,0.0017507903252654427,0.0032222704847410604
2000,40,R6_c0.75_G1_F,6.0,0.75,120,0.0028643744135779937,0.0021977718563677266,0.0016651557238577634,0.003975875438000868
2000,40,R6_c0.75_G2_L,6.0,0.75,120,0.0009880270253221188,0.0008659516881945617,0.000691472126718157,0.0014846559975570156
2000,40,R6_c0.75_G2_M,6.0,0.75,120,0.0023249746636267157,0.0015975140230186698,0.0014831199863175896,0.0031870367324620128
2000,40,R6_c0.75_G2_F,6.0,0.75,120,0.002283131787795817,0.0014313976629956894,0.0011841998459401126,0.00294345363564603
2000,40,R6_c0.75_G4_L,6.0,0.75,120,0.0031057344517551174,0.0025759908368871392,0.002378457754306163,0.00468384207308106
2000,40,R6_c0.75_G4_M,6.0,0.75,120,0.0016394597770121974,0.0012966244180150513,0.0010650236726786637,0.00234591957773486
2000,40,R6_c0.75_G4_F,6.0,0.75,120,0.002225129160760948,0.0017176472909919095,0.0013748981165769656,0.0031291942779711605
2000,40,R6_c1_G0.25_C,6.0,1.0,120,0.0009409147720476495,0.0007631742087416139,0.0005982314132315931,0.00135116109510411
2000,40,R6_c1_G0.5_C,6.0,1.0,120,0.000777087983692939,0.0008824748363648142,0.0008448714565133554,0.0014479072308846521
2000,40,R6_c1_G1_C,6.0,1.0,120,0.0022418365424888504,0.0018255129168505194,0.0020575418501250233,0.0035484936181205623
2000,40,R6_c1_G2_C,6.0,1.0,120,0.0008312500005698574,0.0008689542916093463,0.0008328456718912948,0.0014627679370090632
2000,40,R6_c1_G4_C,6.0,1.0,120,0.0029809554358444824,0.0020839422350393223,0.002014198596845069,0.0041576323234509445
