R,c_star,growth_rate_check,qss_identity_residual,qss_admissibility_margin,continued_fraction_depth,depth_c_difference
1.5972208179365026,0.9106579718604564,-1.6653345369377348e-15,1.234427067504155e-15,2.100008156231108e-14,40,0.0
1.600011569422187,0.9141412857687138,-1.887379141862766e-15,1.6191282704787317e-15,2.1607131286907857e-14,40,0.0
1.6028023209078717,0.9176206270269701,-1.6653345369377348e-15,1.0089728553895586e-15,2.2230473446490997e-14,40,0.0
1.6055930723935563,0.9210960225242107,-1.887379141862766e-15,1.615270314208916e-15,2.2870511051024155e-14,40,0.0
1.6083838238792407,0.924567498945731,-1.887379141862766e-15,1.3913014260264994e-15,2.352765621342272e-14,40,0.0
1.6111745753649256,0.9280350827748921,-1.9984014443252818e-15,1.3600862182853925e-15,2.4202330335038542e-14,40,0.0
1.61396532685061,0.9314988002948587,-2.1094237467877974e-15,1.7727376940683055e-15,2.4894964294496955e-14,40,0.0
1.6167560783362946,0.9349586775903242,-1.9984014443252818e-15,1.4670501118470518e-15,2.5605998639940493e-14,40,0.0
1.6195468298219793,0.9384147405492098,-2.1094237467877974e-15,1.5464161893467592e-15,2.6335883784730008e-14,40,0.0
1.6223375813076637,0.9418670148643535,-1.9984014443252818e-15,1.3519826136557203e-15,2.7085080206659337e-14,40,0.0
1.6251283327933486,0.9453155260351805,-7.771561172376096e-16,1.2342955296800798e-15,2.785405865073676e-14,40,0.0
1.627919084279033,0.9487602993693554,2.220446049250313e-16,1.392204132987367e-15,2.8643300335588615e-14,40,0.0
1.6307098357647176,0.9522013599844268,-4.218847493575595e-15,1.7435407268657331e-15,2.945329716354195e-14,40,0.0
1.6335005872504023,0.9556387328094158,-3.4416913763379853e-15,1.6175758348287352e-15,3.02845519344404e-14,40,0.0
1.6362913387360867,0.9590724425864645,-2.886579864025407e-15,1.6546157701163148e-15,3.113757856325524e-14,40,0.0
1.6390820902217715,0.962502513872396,-2.886579864025407e-15,1.873769758089876e-15,3.201290230154511e-14,40,0.0
1.641872841707456,0.9659289710402901,-2.55351295663786e-15,1.5183698318948698e-15,3.291105996282447e-14,40,0.0
1.6446635931931406,0.9693518382810437,-2.4424906541753444e-15,1.6574793020492222e-15,3.383260015190345e-14,40,0.0
1.6474543446788252,0.9727711396049092,-2.4424906541753444e-15,1.4330008177701303e-15,3.4778083498255114e-14,40,0.0
1.6502450961645097,0.9761868988430197,-2.3314683517128287e-15,1.9055170966255528e-15,3.574808289347414e-14,40,0.0
1.6530358476501945,0.9795991396489016,-2.3314683517128287e-15,1.4591122766072309e-15,3.674318373288792e-14,40,0.0
1.655826599135879,0.9830078854999672,-2.3314683517128287e-15,1.900889690767385e-15,3.776398416138211e-14,40,0.0
1.6586173506215636,0.9864131596989985,-2.4424906541753444e-15,1.978416806490159e-15,3.881109532350615e-14,40,0.0
1.6614081021072482,0.9898149853756112,-2.1094237467877974e-15,1.5147821705413411e-15,3.9885141617920066e-14,40,0.0
1.6641988535929326,0.9932133854877068,-2.220446049250313e-15,1.3702721133595252e-15,4.098676095625047e-14,40,0.0
1.6669896050786173,0.9966083828229122,-2.6645352591003757e-15,1.9081554113173428e-15,4.21166050264197e-14,40,0.0
1.669780356564302,1.0,-2.3314683517128287e-15,1.88938781917472e-15,4.327533956051458e-14,40,0.0
