R,c,replicate,k,seed,window_start,window_end,valid_time_points,replicate_time_average,extinction_time,censoring_time,peak_active,infection_events,identification_events,traced_removals
1.0,0.0,86,2,3747562995049477517,3.0,3.25,26,0.1650789709966077,nan,nan,213,595,587,0
1.0,0.0,86,3,3747562995049477517,3.0,3.25,26,0.03833129064761255,nan,nan,213,595,587,0
1.0,0.0,87,1,14809373455419501777,3.0,3.25,26,0.44630939306169104,nan,nan,211,632,608,0
1.0,0.0,87,2,14809373455419501777,3.0,3.25,26,0.12471188476547239,nan,nan,211,632,608,0
1.0,0.0,87,3,14809373455419501777,3.0,3.25,26,0.016234531907207354,nan,nan,211,632,608,0
1.0,0.0,88,1,10497812994639906277,3.0,3.25,26,0.4603355172215337,nan,nan,188,506,529,0
1.0,0.0,88,2,10497812994639906277,3.0,3.25,26,0.10725740760712406,nan,nan,188,506,529,0
1.0,0.0,88,3,10497812994639906277,3.0,3.25,26,0.015284759837997399,nan,nan,188,506,529,0
1.0,0.0,89,1,17599544369922608339,3.0,3.25,26,0.45198217253126927,nan,nan,167,447,491,0
1.0,0.0,89,2,17599544369922608339,3.0,3.25,26,0.1423892039853385,nan,nan,167,447,491,0
1.0,0.0,89,3,17599544369922608339,3.0,3.25,26,0.030721188026576085,nan,nan,167,447,491,0
1.0,0.0,90,1,6126331530580170088,3.0,3.25,26,0.5261277796754112,nan,nan,160,423,471,0
1.0,0.0,90,2,6126331530580170088,3.0,3.25,26,0.17565678100233117,nan,nan,160,423,471,0
1.0,0.0,90,3,6126331530580170088,3.0,3.25,26,0.029295645659562296,nan,nan,160,423,471,0
1.0,0.0,91,1,15100504143765483270,3.0,3.25,26,0.507273766037615,nan,nan,207,613,593,0
1.0,0.0,91,2,15100504143765483270,3.0,3.25,26,0.16682710691286748,nan,nan,207,613,593,0
1.0,0.0,91,3,15100504143765483270,3.0,3.25,26,0.03786384006025992,nan,nan,207,613,593,0
1.0,0.0,92,1,5305224817434708212,3.0,3.25,26,0.44288814607278615,nan,nan,202,529,504,0
1.0,0.0,92,2,5305224817434708212,3.0,3.25,26,0.14532462238182292,nan,nan,202,529,504,0
1.0,0.0,92,3,5305224817434708212,3.0,3.25,26,0.024609093660785033,nan,nan,202,529,504,0
1.0,0.0,93,1,18388011123260686962,3.0,3.25,26,0.4892606249689585,nan,nan,188,531,537,0
1.0,0.0,93,2,18388011123260686962,3.0,3.25,26,0.1733621346607484,nan,nan,188,531,537,0
1.0,0.0,93,3,18388011123260686962,3.0,3.25,26,0.0345615568958508,nan,nan,188,531,537,0
1.0,0.0,94,1,9527687266610015030,3.0,3.25,26,0.5416917012809689,nan,nan,164,438,479,0
1.0,0.0,94,2,9527687266610015030,3.0,3.25,26,0.2058271261252248,nan,nan,164,438,479,0
1.0,0.0,94,3,9527687266610015030,3.0,3.25,26,0.04895025134647143,nan,nan,164,438,479,0
1.0,0.0,95,1,2404471468047443053,3.0,3.25,26,0.5163485956625156,nan,nan,174,470,497,0
1.0,0.0,95,2,2404471468047443053,3.0,3.25,26,0.16783799269655336,nan,nan,174,470,497,0
1.0,0.0,95,3,2404471468047443053,3.0,3.25,26,0.04559234486788082,nan,nan,174,470,497,0
1.0,0.0,96,1,16514012750979417437,3.0,3.25,26,0.4936842677266847,nan,nan,187,581,563,0
1.0,0.0,96,2,16514012750979417437,3.0,3.25,26,0.13191785394283115,nan,nan,187,581,563,0
1.0,0.0,96,3,16514012750979417437,3.0,3.25,26,0.017807446265213224,nan,nan,187,581,563,0
1.0,0.0,97,1,5690754700188030646,3.0,3.25,26,0.44831913336072277,nan,nan,199,514,512,0
1.0,0.0,97,2,5690754700188030646,3.0,3.25,26,0.15699668331515476,nan,nan,199,514,512,0
1.0,0.0,97,3,5690754700188030646,3.0,3.25,26,0.043528581590867886,nan,nan,199,514,512,0
1.0,0.0,98,1,10971217492833075552,3.0,3.25,26,0.49301598355097115,nan,nan,216,624,602,0
1.0,0.0,98,2,10971217492833075552,3.0,3.25,26,0.17676367550749428,nan,nan,216,624,602,0
1.0,0.0,98,3,10971217492833075552,3.0,3.25,26,0.042221779099664104,nan,nan,216,624,602,0
1.0,0.0,99,1,4456417114439457457,3.0,3.25,26,0.5440522823993825,nan,nan,191,551,528,0
1.0,0.0,99,2,4456417114439457457,3.0,3.25,26,0.19527322204673783,nan,nan,191,551,528,0
1.0,0.0,99,3,4456417114439457457,3.0,3.25,26,0.047615953154918546,nan,nan,191,551,528,0
1.0,0.0,100,1,1585310141994049574,3.0,3.25,26,0.5109961936285418,nan,nan,191,571,550,0
1.0,0.0,100,2,1585310141994049574,3.0,3.25,26,0.1599629402413497,nan,nan,191,571,550,0
1.0,0.0,100,3,1585310141994049574,3.0,3.25,26,0.03585633793301519,nan,nan,191,571,550,0
1.0,0.0,101,1,12121865999730027455,3.0,3.25,26,0.5208342091168783,nan,nan,167,442,468,0
1.0,0.0,101,2,12121865999730027455,3.0,3.25,26,0.1831878021872333,nan,nan,167,442,468,0
1.0,0.0,101,3,12121865999730027455,3.0,3.25,26,0.05756741028497438,nan,nan,167,442,468,0
1.0,0.0,102,1,16913864570936609109,3.0,3.25,26,0.5179785829648356,nan,nan,204,556,567,0
1.0,0.0,102,2,16913864570936609109,3.0,3.25,26,0.17375542348102094,nan,nan,204,556,567,0
1.0,0.0,102,3,16913864570936609109,3.0,3.25,26,0.03446167999027046,nan,nan,204,556,567,0
1.0,0.0,103,1,9196488446895164204,3.0,3.25,26,0.4825850048956911,nan,nan,183,508,517,0
1.0,0.0,103,2,9196488446895164204,3.0,3.25,26,0.15784707878815515,nan,nan,183,508,517,0
1.0,0.0,103,3,9196488446895164204,3.0,3.25,26,0.03394319882660613,nan,nan,183,508,517,0
1.0,0.0,104,1,11412751510642110932,3.0,3.25,26,0.4654205216664153,nan,nan,163,503,505,0
1.0,0.0,104,2,11412751510642110932,3.0,3.25,26,0.11804411159988232,nan,nan,163,503,505,0
1.0,0.0,104,3,11412751510642110932,3.0,3.25,26,0.007095354302413793,nan,nan,163,503,505,0
1.0,0.0,105,1,13904347816205990391,3.0,3.25,26,0.5472567848921304,nan,nan,160,403,431,0
1.0,0.0,105,2,13904347816205990391,3.0,3.25,26,0.17897552702504468,nan,nan,160,403,431,0
1.0,0.0,105,3,13904347816205990391,3.0,3.25,26,0.07191542560729591,nan,nan,160,403,431,0
1.0,0.0,106,1,15719345270344557610,3.0,3.25,26,0.46411706172521583,nan,nan,167,461,487,0
1.0,0.0,106,2,15719345270344557610,3.0,3.25,26,0.16673191995302647,nan,nan,167,461,487,0
1.0,0.0,106,3,15719345270344557610,3.0,3.25,26,0.024626885753199837,nan,nan,167,461,487,0
1.0,0.0,107,1,13008560369002454695,3.0,3.25,26,0.4330890916597893,nan,nan,162,308,408,0
1.0,0.0,107,2,13008560369002454695,3.0,3.25,26,0.10134535799924635,nan,nan,162,308,408,0
1.0,0.0,107,3,13008560369002454695,3.0,3.25,26,0.029083845460920063,nan,nan,162,308,408,0
1.0,0.0,108,1,12156250718747450072,3.0,3.25,26,0.5475779292292956,nan,nan,166,467,483,0
1.0,0.0,108,2,12156250718747450072,3.0,3.25,26,0.24704434646981183,nan,nan,166,467,483,0
1.0,0.0,108,3,12156250718747450072,3.0,3.25,26,0.08763213803289925,nan,nan,166,467,483,0
1.0,0.0,109,1,14935066494171276945,3.0,3.25,26,0.5961266653477566,nan,nan,207,560,516,0
1.0,0.0,109,2,14935066494171276945,3.0,3.25,26,0.24940195338810422,nan,nan,207,560,516,0
1.0,0.0,109,3,14935066494171276945,3.0,3.25,26,0.08365956835404562,nan,nan,207,560,516,0
1.0,0.0,110,1,16753847941476852723,3.0,3.25,26,0.4604644859114959,nan,nan,165,389,433,0
1.0,0.0,110,2,16753847941476852723,3.0,3.25,26,0.12494133406332572,nan,nan,165,389,433,0
1.0,0.0,110,3,16753847941476852723,3.0,3.25,26,0.03692220454525657,nan,nan,165,389,433,0
1.0,0.0,111,1,2315173824290818915,3.0,3.25,26,0.5051702650736696,nan,nan,161,449,469,0
1.0,0.0,111,2,2315173824290818915,3.0,3.25,26,0.1854294820761295,nan,nan,161,449,469,0
1.0,0.0,111,3,2315173824290818915,3.0,3.25,26,0.047745375608340516,nan,nan,161,449,469,0
1.0,0.0,112,1,2867724268445247933,3.0,3.25,26,0.5245315222729042,nan,nan,190,564,542,0
1.0,0.0,112,2,2867724268445247933,3.0,3.25,26,0.17199731318004294,nan,nan,190,564,542,0
1.0,0.0,112,3,2867724268445247933,3.0,3.25,26,0.051679736112108535,nan,nan,190,564,542,0
1.0,0.0,113,1,4537272690091875229,3.0,3.25,26,0.4957697264582467,nan,nan,169,494,499,0
1.0,0.0,113,2,4537272690091875229,3.0,3.25,26,0.1706248128074027,nan,nan,169,494,499,0
1.0,0.0,113,3,4537272690091875229,3.0,3.25,26,0.03208638230863375,nan,nan,169,494,499,0
1.0,0.0,114,1,17230045255656344499,3.0,3.25,26,0.5153627099797703,nan,nan,196,580,556,0
1.0,0.0,114,2,17230045255656344499,3.0,3.25,26,0.2030647710032505,nan,nan,196,580,556,0
1.0,0.0,114,3,17230045255656344499,3.0,3.25,26,0.03687035274519434,nan,nan,196,580,556,0
1.0,0.0,115,1,2776529138531216414,3.0,3.25,26,0.5273523354602176,nan,nan,182,513,510,0
1.0,0.0,115,2,2776529138531216414,3.0,3.25,26,0.19613865343194956,nan,nan,182,513,510,0
1.0,0.0,115,3,2776529138531216414,3.0,3.25,26,0.05794833444707555,nan,nan,182,513,510,0
1.0,0.0,116,1,13918028720891036404,3.0,3.25,26,0.5425429314198996,nan,nan,175,512,525,0
1.0,0.0,116,2,13918028720891036404,3.0,3.25,26,0.2183478103905536,nan,nan,175,512,525,0
1.0,0.0,116,3,13918028720891036404,3.0,3.25,26,0.04385752511728563,nan,nan,175,512,525,0
1.0,0.0,117,1,11675939566652015478,3.0,3.25,26,0.5148096264001699,nan,nan,217,606,554,0
1.0,0.0,117,2,11675939566652015478,3.0,3.25,26,0.21745042021515434,nan,nan,217,606,554,0
1.0,0.0,117,3,11675939566652015478,3.0,3.25,26,0.07942509547563183,nan,nan,217,606,554,0
1.0,0.0,118,1,10806369073900938118,3.0,3.25,26,0.5225370929730934,nan,nan,163,390,453,0
1.0,0.0,118,2,10806369073900938118,3.0,3.25,26,0.16412895779580963,nan,nan,163,390,453,0
1.0,0.0,118,3,10806369073900938118,3.0,3.25,26,0.017642215833551717,nan,nan,163,390,453,0
1.0,0.0,119,1,13387226106372646618,3.0,3.25,26,0.482623050502414,nan,nan,207,584,568,0
1.0,0.0,119,2,13387226106372646618,3.0,3.25,26,0.15947177221576275,nan,nan,207,584,568,0
1.0,0.0,119,3,13387226106372646618,3.0,3.25,26,0.04989206521334506,nan,nan,207,584,568,0
1.0,0.25,0,1,13912047505988265829,3.0,3.25,26,0.5500695235185286,nan,nan,167,484,462,51
1.0,0.25,0,2,13912047505988265829,3.0,3.25,26,0.21235000878633162,nan,nan,167,484,462,51
1.0,0.25,0,3,13912047505988265829,3.0,3.25,26,0.06301353083623397,nan,nan,167,484,462,51
1.0,0.25,1,1,17464064603455748768,3.0,3.25,26,0.49017591506336555,nan,nan,174,435,418,53
1.0,0.25,1,2,17464064603455748768,3.0,3.25,26,0.19304459139268698,nan,nan,174,435,418,53
1.0,0.25,1,3,17464064603455748768,3.0,3.25,26,0.05582861749743366,nan,nan,174,435,418,53
1.0,0.25,2,1,12616921697618235801,3.0,3.25,26,0.5741716309339723,nan,nan,175,450,439,62
1.0,0.25,2,2,12616921697618235801,3.0,3.25,26,0.209386716425296,nan,nan,175,450,439,62
1.0,0.25,2,3,12616921697618235801,3.0,3.25,26,0.05648645477320657,nan,nan,175,450,439,62
1.0,0.25,3,1,2314317652524136692,3.0,3.25,26,0.5080088427466994,nan,nan,162,436,434,47
1.0,0.25,3,2,2314317652524136692,3.0,3.25,26,0.18005525598982042,nan,nan,162,436,434,47
1.0,0.25,3,3,2314317652524136692,3.0,3.25,26,0.048309625073615865,nan,nan,162,436,434,47
1.0,0.25,4,1,652785242492174397,3.0,3.25,26,0.6374995842396831,nan,nan,176,543,475,62
1.0,0.25,4,2,652785242492174397,3.0,3.25,26,0.2986170910919074,nan,nan,176,543,475,62
1.0,0.25,4,3,652785242492174397,3.0,3.25,26,0.11672201605620566,nan,nan,176,543,475,62
1.0,0.25,5,1,3446047694712570288,3.0,3.25,26,0.5184621523660694,nan,nan,189,401,420,45
1.0,0.25,5,2,3446047694712570288,3.0,3.25,26,0.15059989030083726,nan,nan,189,401,420,45
1.0,0.25,5,3,3446047694712570288,3.0,3.25,26,0.04139565750212544,nan,nan,189,401,420,45
1.0,0.25,6,1,1258303993920949502,3.0,3.25,26,0.5468830563218258,nan,nan,175,493,471,45
1.0,0.25,6,2,1258303993920949502,3.0,3.25,26,0.21633295949714457,nan,nan,175,493,471,45
1.0,0.25,6,3,1258303993920949502,3.0,3.25,26,0.08090656554178237,nan,nan,175,493,471,45
1.0,0.25,7,1,4736060703996584878,3.0,3.25,26,0.43152640713737056,nan,nan,168,432,457,50
1.0,0.25,7,2,4736060703996584878,3.0,3.25,26,0.1815748291290809,nan,nan,168,432,457,50
1.0,0.25,7,3,4736060703996584878,3.0,3.25,26,0.06840681970069534,nan,nan,168,432,457,50
1.0,0.25,8,1,1432326126659115646,3.0,3.25,26,0.4842546801572864,nan,nan,188,462,451,49
1.0,0.25,8,2,1432326126659115646,3.0,3.25,26,0.12820089607185298,nan,nan,188,462,451,49
1.0,0.25,8,3,1432326126659115646,3.0,3.25,26,0.012902474321693874,nan,nan,188,462,451,49
1.0,0.25,9,1,1345383893387023477,3.0,3.25,26,0.4672631087855645,nan,nan,163,362,398,34
1.0,0.25,9,2,1345383893387023477,3.0,3.25,26,0.1209154415026036,nan,nan,163,362,398,34
1.0,0.25,9,3,1345383893387023477,3.0,3.25,26,0.020977027141319785,nan,nan,163,362,398,34
1.0,0.25,10,1,2960356554369402848,3.0,3.25,26,0.5159525989199374,nan,nan,165,478,460,45
1.0,0.25,10,2,2960356554369402848,3.0,3.25,26,0.18132985221488132,nan,nan,165,478,460,45
1.0,0.25,10,3,2960356554369402848,3.0,3.25,26,0.038863581592353154,nan,nan,165,478,460,45
1.0,0.25,11,1,8550026199612131790,3.0,3.25,26,0.5054130222105061,nan,nan,167,438,450,45
1.0,0.25,11,2,8550026199612131790,3.0,3.25,26,0.1649324541868524,nan,nan,167,438,450,45
1.0,0.25,11,3,8550026199612131790,3.0,3.25,26,0.03036759838780582,nan,nan,167,438,450,45
1.0,0.25,12,1,14330615892538127700,3.0,3.25,26,0.5208853740501274,nan,nan,162,402,433,48
1.0,0.25,12,2,14330615892538127700,3.0,3.25,26,0.2190642061395902,nan,nan,162,402,433,48
1.0,0.25,12,3,14330615892538127700,3.0,3.25,26,0.11830293245318153,nan,nan,162,402,433,48
1.0,0.25,13,1,7377008881641075929,3.0,3.25,26,0.4834471188349153,nan,nan,179,418,417,35
1.0,0.25,13,2,7377008881641075929,3.0,3.25,26,0.11448172717795398,nan,nan,179,418,417,35
1.0,0.25,13,3,7377008881641075929,3.0,3.25,26,0.006028228930170413,nan,nan,179,418,417,35
1.0,0.25,14,1,8936059920432891211,3.0,3.25,26,0.48947944700475116,nan,nan,162,486,473,54
1.0,0.25,14,2,8936059920432891211,3.0,3.25,26,0.18936778384954678,nan,nan,162,486,473,54
1.0,0.25,14,3,8936059920432891211,3.0,3.25,26,0.016019812128318846,nan,nan,162,486,473,54
1.0,0.25,15,1,2964614038118559338,3.0,3.25,26,0.5274103242934856,nan,nan,173,441,460,32
1.0,0.25,15,2,2964614038118559338,3.0,3.25,26,0.19084452921228306,nan,nan,173,441,460,32
1.0,0.25,15,3,2964614038118559338,3.0,3.25,26,0.05559242019672958,nan,nan,173,441,460,32
1.0,0.25,16,1,2079645003201620578,3.0,3.25,26,0.4638670296889499,nan,nan,187,493,480,48
1.0,0.25,16,2,2079645003201620578,3.0,3.25,26,0.14468990488712452,nan,nan,187,493,480,48
1.0,0.25,16,3,2079645003201620578,3.0,3.25,26,0.034480435978838014,nan,nan,187,493,480,48
1.0,0.25,17,1,16390539229589443472,3.0,3.25,26,0.5197643509252031,nan,nan,173,534,499,57
1.0,0.25,17,2,16390539229589443472,3.0,3.25,26,0.1800441224780678,nan,nan,173,534,499,57
1.0,0.25,17,3,16390539229589443472,3.0,3.25,26,0.0857949506005081,nan,nan,173,534,499,57
1.0,0.25,18,1,1198182487979216934,3.0,3.25,26,0.4727013345189575,nan,nan,160,334,380,47
1.0,0.25,18,2,1198182487979216934,3.0,3.25,26,0.05678882181954516,nan,nan,160,334,380,47
1.0,0.25,18,3,1198182487979216934,3.0,3.25,26,0.0011396636725872896,nan,nan,160,334,380,47
1.0,0.25,19,1,13647058848286134514,3.0,3.25,26,0.5164524030664049,nan,nan,166,445,449,45
1.0,0.25,19,2,13647058848286134514,3.0,3.25,26,0.15776168135088445,nan,nan,166,445,449,45
1.0,0.25,19,3,13647058848286134514,3.0,3.25,26,0.023709979993140354,nan,nan,166,445,449,45
1.0,0.25,20,1,9040279411024392621,3.0,3.25,26,0.5546896952942043,nan,nan,183,446,457,54
1.0,0.25,20,2,9040279411024392621,3.0,3.25,26,0.21913741882723078,nan,nan,183,446,457,54
1.0,0.25,20,3,9040279411024392621,3.0,3.25,26,0.08658819072838764,nan,nan,183,446,457,54
1.0,0.25,21,1,3765048874795806699,3.0,3.25,26,0.5240411981456659,nan,nan,184,592,539,60
1.0,0.25,21,2,3765048874795806699,3.0,3.25,26,0.15842985292742792,nan,nan,184,592,539,60
1.0,0.25,21,3,3765048874795806699,3.0,3.25,26,0.040823696727252425,nan,nan,184,592,539,60
1.0,0.25,22,1,3455330486991477653,3.0,3.25,26,0.5808121108039076,nan,nan,163,346,381,43
1.0,0.25,22,2,3455330486991477653,3.0,3.25,26,0.24186033225939502,nan,nan,163,346,381,43
1.0,0.25,22,3,3455330486991477653,3.0,3.25,26,0.0842635561573327,nan,nan,163,346,381,43
1.0,0.25,23,1,846314952322339837,3.0,3.25,26,0.5044559303254693,nan,nan,195,522,496,49
1.0,0.25,23,2,846314952322339837,3.0,3.25,26,0.2163123563770752,nan,nan,195,522,496,49
1.0,0.25,23,3,846314952322339837,3.0,3.25,26,0.07537825817237408,nan,nan,195,522,496,49
1.0,0.25,24,1,18390557581088879535,3.0,3.25,26,0.41518567121290256,nan,nan,165,416,428,53
1.0,0.25,24,2,18390557581088879535,3.0,3.25,26,0.12957064323636713,nan,nan,165,416,428,53
1.0,0.25,24,3,18390557581088879535,3.0,3.25,26,0.025984206800372153,nan,nan,165,416,428,53
1.0,0.25,25,1,11684210596053000254,3.0,3.25,26,0.5752828160049896,nan,nan,168,429,439,41
1.0,0.25,25,2,11684210596053000254,3.0,3.25,26,0.2214146469150965,nan,nan,168,429,439,41
1.0,0.25,25,3,11684210596053000254,3.0,3.25,26,0.06936220220860506,nan,nan,168,429,439,41
1.0,0.25,26,1,5416000852774510453,3.0,3.25,26,0.47628802856651614,nan,nan,176,403,423,58
1.0,0.25,26,2,5416000852774510453,3.0,3.25,26,0.1987051041030659,nan,nan,176,403,423,58
1.0,0.25,26,3,5416000852774510453,3.0,3.25,26,0.05795063516230878,nan,nan,176,403,423,58
1.0,0.25,27,1,6077680523198059981,3.0,3.25,26,0.5012175997373626,nan,nan,174,441,449,55
1.0,0.25,27,2,6077680523198059981,3.0,3.25,26,0.16739055230513686,nan,nan,174,441,449,55
1.0,0.25,27,3,6077680523198059981,3.0,3.25,26,0.05366574828788716,nan,nan,174,441,449,55
1.0,0.25,28,1,6813461721049222114,3.0,3.25,26,0.5346930406399223,nan,nan,164,460,447,54
1.0,0.25,28,2,6813461721049222114,3.0,3.25,26,0.17371026060399453,nan,nan,164,460,447,54
1.0,0.25,28,3,6813461721049222114,3.0,3.25,26,0.041523278551306046,nan,nan,164,460,447,54
1.0,0.25,29,1,14585369884511676606,3.0,3.25,26,0.45345216627377505,nan,nan,165,372,394,36
1.0,0.25,29,2,14585369884511676606,3.0,3.25,26,0.13592650098916734,nan,nan,165,372,394,36
1.0,0.25,29,3,14585369884511676606,3.0,3.25,26,0.05775673970815217,nan,nan,165,372,394,36
1.0,0.25,30,1,18038171653772487858,3.0,3.25,26,0.47421700759957314,nan,nan,173,488,477,51
1.0,0.25,30,2,18038171653772487858,3.0,3.25,26,0.1579928223840443,nan,nan,173,488,477,51
1.0,0.25,30,3,18038171653772487858,3.0,3.25,26,0.06040942876784923,nan,nan,173,488,477,51
1.0,0.25,31,1,12259865150368210621,3.0,3.25,26,0.5216036696032664,nan,nan,183,523,498,58
1.0,0.25,31,2,12259865150368210621,3.0,3.25,26,0.200000474916149,nan,nan,183,523,498,58
1.0,0.25,31,3,12259865150368210621,3.0,3.25,26,0.08698717275226876,nan,nan,183,523,498,58
1.0,0.25,32,1,5536973755682356405,3.0,3.25,26,0.4930632990035872,nan,nan,169,407,422,50
1.0,0.25,32,2,5536973755682356405,3.0,3.25,26,0.22955424754617215,nan,nan,169,407,422,50
1.0,0.25,32,3,5536973755682356405,3.0,3.25,26,0.12258342651239801,nan,nan,169,407,422,50
1.0,0.25,33,1,11554612343828987520,3.0,3.25,26,0.5722130435972411,nan,nan,170,463,443,47
1.0,0.25,33,2,11554612343828987520,3.0,3.25,26,0.260217289066339,nan,nan,170,463,443,47
1.0,0.25,33,3,11554612343828987520,3.0,3.25,26,0.09335777852354944,nan,nan,170,463,443,47
1.0,0.25,34,1,7036954383553887058,3.0,3.25,26,0.5409728404160729,nan,nan,169,522,497,51
1.0,0.25,34,2,7036954383553887058,3.0,3.25,26,0.22519385508459122,nan,nan,169,522,497,51
1.0,0.25,34,3,7036954383553887058,3.0,3.25,26,0.06573312204616527,nan,nan,169,522,497,51
1.0,0.25,35,1,7756997303532718326,3.0,3.25,26,0.4653358742776503,nan,nan,184,473,481,51
1.0,0.25,35,2,7756997303532718326,3.0,3.25,26,0.13393061339647144,nan,nan,184,473,481,51
1.0,0.25,35,3,7756997303532718326,3.0,3.25,26,0.015499784560335557,nan,nan,184,473,481,51
1.0,0.25,36,1,7972429879662392868,3.0,3.25,26,0.502610732797948,nan,nan,168,489,471,41
1.0,0.25,36,2,7972429879662392868,3.0,3.25,26,0.15220473671366225,nan,nan,168,489,471,41
1.0,0.25,36,3,7972429879662392868,3.0,3.25,26,0.045657949412099434,nan,nan,168,489,471,41
1.0,0.25,37,1,3326088534745490392,3.0,3.25,26,0.5487917000971395,nan,nan,168,468,456,45
1.0,0.25,37,2,3326088534745490392,3.0,3.25,26,0.18477717058672402,nan,nan,168,468,456,45
1.0,0.25,37,3,3326088534745490392,3.0,3.25,26,0.00870274667223692,nan,nan,168,468,456,45
1.0,0.25,38,1,6625911810113060809,3.0,3.25,26,0.540307247002836,nan,nan,167,459,448,51
1.0,0.25,38,2,6625911810113060809,3.0,3.25,26,0.20129845961469578,nan,nan,167,459,448,51
1.0,0.25,38,3,6625911810113060809,3.0,3.25,26,0.053619998681594366,nan,nan,167,459,448,51
1.0,0.25,39,1,8411995592224900355,3.0,3.25,26,0.49746322917618324,nan,nan,171,492,471,44
1.0,0.25,39,2,8411995592224900355,3.0,3.25,26,0.1629877505700409,nan,nan,171,492,471,44
1.0,0.25,39,3,8411995592224900355,3.0,3.25,26,0.020447819981451475,nan,nan,171,492,471,44
1.0,0.25,40,1,309534170150314918,3.0,3.25,26,0.4288393271463127,nan,nan,163,425,437,52
1.0,0.25,40,2,309534170150314918,3.0,3.25,26,0.0778755954766613,nan,nan,163,425,437,52
1.0,0.25,40,3,309534170150314918,3.0,3.25,26,0.00584059808839807,nan,nan,163,425,437,52
1.0,0.25,41,1,5862050064967211474,3.0,3.25,26,0.4918704301158113,nan,nan,173,412,430,38
1.0,0.25,41,2,5862050064967211474,3.0,3.25,26,0.16684871760593076,nan,nan,173,412,430,38
1.0,0.25,41,3,5862050064967211474,3.0,3.25,26,0.05621425353434932,nan,nan,173,412,430,38
1.0,0.25,42,1,231987286242849960,3.0,3.25,26,0.5571316178193222,nan,nan,164,400,418,42
1.0,0.25,42,2,231987286242849960,3.0,3.25,26,0.19306598940292766,nan,nan,164,400,418,42
1.0,0.25,42,3,231987286242849960,3.0,3.25,26,0.059210317326365405,nan,nan,164,400,418,42
1.0,0.25,43,1,11811214069387281226,3.0,3.25,26,0.4746143541682833,nan,nan,172,406,441,46
1.0,0.25,43,2,11811214069387281226,3.0,3.25,26,0.1785642367207636,nan,nan,172,406,441,46
1.0,0.25,43,3,11811214069387281226,3.0,3.25,26,0.030705033968164767,nan,nan,172,406,441,46
1.0,0.25,44,1,2241779089836951401,3.0,3.25,26,0.5397372231844184,nan,nan,170,416,415,37
1.0,0.25,44,2,2241779089836951401,3.0,3.25,26,0.21494121455177334,nan,nan,170,416,415,37
1.0,0.25,44,3,2241779089836951401,3.0,3.25,26,0.03813974481755554,nan,nan,170,416,415,37
1.0,0.25,45,1,12990299644996023929,3.0,3.25,26,0.5695233804220681,nan,nan,183,550,480,50
1.0,0.25,45,2,12990299644996023929,3.0,3.25,26,0.24705659010088177,nan,nan,183,550,480,50
1.0,0.25,45,3,12990299644996023929,3.0,3.25,26,0.07147297825655495,nan,nan,183,550,480,50
1.0,0.25,46,1,8360115034955280707,3.0,3.25,26,0.550203398172953,nan,nan,165,475,463,43
1.0,0.25,46,2,8360115034955280707,3.0,3.25,26,0.16494071516146663,nan,nan,165,475,463,43
1.0,0.25,46,3,8360115034955280707,3.0,3.25,26,0.03163870288972075,nan,nan,165,475,463,43
1.0,0.25,47,1,1116135126083929133,3.0,3.25,26,0.5379795200279334,nan,nan,168,418,407,41
1.0,0.25,47,2,1116135126083929133,3.0,3.25,26,0.20196758667212983,nan,nan,168,418,407,41
1.0,0.25,47,3,1116135126083929133,3.0,3.25,26,0.04564182497188844,nan,nan,168,418,407,41
1.0,0.25,48,1,17587543419287389801,3.0,3.25,26,0.5530150557858684,nan,nan,174,402,415,40
1.0,0.25,48,2,17587543419287389801,3.0,3.25,26,0.24470592648671058,nan,nan,174,402,415,40
